date,temp,shum.predict,temp.final
2020-06-06,3.97354166666667,NA,3.97354166666667
2020-06-07,4.08284166666667,NA,4.08284166666667
2020-06-08,4.2015125,NA,4.2015125
2020-06-09,4.33281666666667,NA,4.33281666666667
2020-06-10,4.380825,NA,4.380825
2020-06-11,4.23889166666667,NA,4.23889166666667
2020-06-12,4.2689625,NA,4.2689625
2020-06-13,4.3492625,NA,4.3492625
2020-06-14,4.37764166666667,NA,4.37764166666667
2020-06-15,4.1672625,NA,4.1672625
2020-06-16,4.1397625,NA,4.1397625
2020-06-17,4.02006666666667,NA,4.02006666666667
2020-06-18,3.98964583333333,NA,3.98964583333333
2020-06-19,3.96052916666667,NA,3.96052916666667
2020-06-20,3.956825,NA,3.956825
2020-06-21,3.93954583333333,NA,3.93954583333333
2020-06-22,3.9473125,NA,3.9473125
2020-06-23,4.04499166666667,NA,4.04499166666667
2020-06-24,4.09868333333333,NA,4.09868333333333
2020-06-25,4.1790625,NA,4.1790625
2020-06-26,4.27819583333333,NA,4.27819583333333
2020-06-27,4.23865,NA,4.23865
2020-06-28,4.27949166666667,NA,4.27949166666667
2020-06-29,4.3193875,NA,4.3193875
2020-06-30,4.42208333333333,NA,4.42208333333333
2020-07-01,4.57645416666667,NA,4.57645416666667
2020-07-02,4.60937916666667,NA,4.60937916666667
2020-07-03,4.72232083333333,NA,4.72232083333333
2020-07-04,4.81691666666667,NA,4.81691666666667
2020-07-05,4.92770416666667,NA,4.92770416666667
2020-07-06,4.97514583333333,NA,4.97514583333333
2020-07-07,5.05199583333333,NA,5.05199583333333
2020-07-08,5.066875,NA,5.066875
2020-07-09,5.16195416666667,NA,5.16195416666667
2020-07-10,4.5398625,NA,4.5398625
2020-07-11,4.484,NA,4.484
2020-07-12,4.51691666666667,NA,4.51691666666667
2020-07-13,4.57630833333333,NA,4.57630833333333
2020-07-14,4.55195833333333,NA,4.55195833333333
2020-07-15,4.56696666666667,NA,4.56696666666667
2020-07-16,4.64549583333333,NA,4.64549583333333
2020-07-17,4.76024583333333,NA,4.76024583333333
2020-07-18,4.7981,NA,4.7981
2020-07-19,4.8870625,NA,4.8870625
2020-07-20,5.0251875,NA,5.0251875
2020-07-21,5.23857916666667,NA,5.23857916666667
2020-07-22,5.32131666666667,NA,5.32131666666667
2020-07-23,5.28707916666667,NA,5.28707916666667
2020-07-24,5.2568875,NA,5.2568875
2020-07-25,5.2311125,NA,5.2311125
2020-07-26,5.2377375,NA,5.2377375
2020-07-27,5.28455416666667,NA,5.28455416666667
2020-07-28,5.43648333333333,NA,5.43648333333333
2020-07-29,5.59659583333333,NA,5.59659583333333
2020-07-30,5.81580833333333,NA,5.81580833333333
2020-07-31,5.7501625,NA,5.7501625
2020-08-01,6.00227083333333,NA,6.00227083333333
2020-08-02,5.93588333333333,NA,5.93588333333333
2020-08-03,5.63997083333333,NA,5.63997083333333
2020-08-04,5.20375833333333,NA,5.20375833333333
2020-08-05,5.08427916666667,NA,5.08427916666667
2020-08-06,5.09103333333333,NA,5.09103333333333
2020-08-07,5.100225,NA,5.100225
2020-08-08,5.1475125,NA,5.1475125
2020-08-09,5.13346666666667,NA,5.13346666666667
2020-08-10,5.19963333333333,NA,5.19963333333333
2020-08-11,5.38455,NA,5.38455
2020-08-12,5.38992916666667,NA,5.38992916666667
2020-08-13,5.41548333333333,NA,5.41548333333333
2020-08-14,5.44440416666667,NA,5.44440416666667
2020-08-15,5.58495833333333,NA,5.58495833333333
2020-08-16,5.6666625,NA,5.6666625
2020-08-17,5.62212083333333,NA,5.62212083333333
2020-08-18,5.71315,NA,5.71315
2020-08-19,5.68362083333333,NA,5.68362083333333
2020-08-20,5.77059166666667,NA,5.77059166666667
2020-08-21,5.8001125,NA,5.8001125
2020-08-22,5.812825,NA,5.812825
2020-08-23,5.8765,NA,5.8765
2020-08-24,5.91470416666667,NA,5.91470416666667
2020-08-25,5.97180833333333,NA,5.97180833333333
2020-08-26,6.06950833333333,NA,6.06950833333333
2020-08-27,6.09745,NA,6.09745
2020-08-28,6.1793125,NA,6.1793125
2020-08-29,6.27894583333333,NA,6.27894583333333
2020-08-30,6.375875,NA,6.375875
2020-08-31,6.48975,NA,6.48975
2020-09-01,6.52660416666667,NA,6.52660416666667
2020-09-02,6.59437083333333,NA,6.59437083333333
2020-09-03,7.13150416666667,NA,7.13150416666667
2020-09-04,7.31595,NA,7.31595
2020-09-05,7.3926625,NA,7.3926625
2020-09-06,7.18972916666667,NA,7.18972916666667
2020-09-07,7.2122875,NA,7.2122875
2020-09-08,7.15659166666667,NA,7.15659166666667
2020-09-09,7.1835375,NA,7.1835375
2020-09-10,7.12983333333333,NA,7.12983333333333
2020-09-11,7.18994583333333,NA,7.18994583333333
2020-09-12,7.28345,NA,7.28345
2020-09-13,7.4013625,NA,7.4013625
2020-09-14,7.02239166666667,NA,7.02239166666667
2020-09-15,6.79253333333333,NA,6.79253333333333
2020-09-16,6.44710416666667,NA,6.44710416666667
2020-09-17,6.50665833333333,NA,6.50665833333333
2020-09-18,6.6957875,NA,6.6957875
2020-09-19,6.63434166666667,NA,6.63434166666667
2020-09-20,6.63411666666667,NA,6.63411666666667
2020-09-21,6.74462916666667,NA,6.74462916666667
2020-09-22,6.72290588235294,NA,6.72290588235294
2020-09-23,6.77595174765558,NA,6.77595174765558
2020-09-24,6.82899761295823,NA,6.82899761295823
2020-09-25,6.88204347826087,NA,6.88204347826087
2020-09-26,7.384375,NA,7.384375
2020-09-27,7.16158333333333,NA,7.16158333333333
2020-09-28,6.88145833333333,NA,6.88145833333333
2020-09-29,7.21729166666667,NA,7.21729166666667
2020-09-30,7.42020833333333,NA,7.42020833333333
2020-10-01,7.9929166666666696,NA,7.9929166666666696
2020-10-02,8.76866666666667,NA,8.76866666666667
2020-10-03,8.63066666666667,NA,8.63066666666667
2020-10-04,8.82533333333333,NA,8.82533333333333
2020-10-05,9.08391666666667,NA,9.08391666666667
2020-10-06,9.30604166666667,NA,9.30604166666667
2020-10-07,9.41625,NA,9.41625
2020-10-08,9.4685,NA,9.4685
2020-10-09,9.55466666666667,NA,9.55466666666667
2020-10-10,9.66541666666667,NA,9.66541666666667
2020-10-11,9.713125,NA,9.713125
2020-10-12,9.76729166666667,NA,9.76729166666667
2020-10-13,9.60820833333333,NA,9.60820833333333
2020-10-14,9.10533333333333,NA,9.10533333333333
2020-10-15,9.10470833333333,NA,9.10470833333333
2020-10-16,9.24283333333333,NA,9.24283333333333
2020-10-17,9.512875,NA,9.512875
2020-10-18,9.36391666666667,NA,9.36391666666667
2020-10-19,9.3468333333333309,NA,9.3468333333333309
2020-10-20,9.47754166666667,NA,9.47754166666667
2020-10-21,9.77141666666667,NA,9.77141666666667
2020-10-22,9.23141666666667,NA,9.23141666666667
2020-10-23,8.74229166666667,NA,8.74229166666667
2020-10-24,8.73266666666667,NA,8.73266666666667
2020-10-25,8.83945833333333,NA,8.83945833333333
2020-10-26,8.76170833333333,NA,8.76170833333333
2020-10-27,9.11945833333333,NA,9.11945833333333
2020-10-28,9.33525,NA,9.33525
2020-10-29,9.38275,NA,9.38275
2020-10-30,9.36041666666667,NA,9.36041666666667
2020-10-31,9.19879166666667,NA,9.19879166666667
2020-11-01,9.14779166666667,NA,9.14779166666667
2020-11-02,9.058625,NA,9.058625
2020-11-03,8.76741666666667,NA,8.76741666666667
2020-11-04,8.77991666666667,NA,8.77991666666667
2020-11-05,8.75895833333333,NA,8.75895833333333
2020-11-06,8.538875,NA,8.538875
2020-11-07,8.54129166666667,NA,8.54129166666667
2020-11-08,8.52591666666667,NA,8.52591666666667
2020-11-09,8.566125,NA,8.566125
2020-11-10,8.506125,NA,8.506125
2020-11-11,8.49625,NA,8.49625
2020-11-12,8.51829166666667,NA,8.51829166666667
2020-11-13,8.531625,NA,8.531625
2020-11-14,8.53370833333333,NA,8.53370833333333
2020-11-15,8.51004166666667,NA,8.51004166666667
2020-11-16,8.194625,NA,8.194625
2020-11-17,7.96804166666667,NA,7.96804166666667
2020-11-18,7.805,NA,7.805
2020-11-19,7.82008333333333,NA,7.82008333333333
2020-11-20,7.80191666666667,NA,7.80191666666667
2020-11-21,7.67420833333333,NA,7.67420833333333
2020-11-22,7.46279166666667,NA,7.46279166666667
2020-11-23,7.438375,NA,7.438375
2020-11-24,7.69641666666667,NA,7.69641666666667
2020-11-25,7.65983333333333,NA,7.65983333333333
2020-11-26,7.82233333333333,NA,7.82233333333333
2020-11-27,7.81891666666667,NA,7.81891666666667
2020-11-28,7.76654166666667,NA,7.76654166666667
2020-11-29,7.74129166666667,NA,7.74129166666667
2020-11-30,7.62966666666667,NA,7.62966666666667
2020-12-01,7.43370833333333,NA,7.43370833333333
2020-12-02,7.19908333333333,NA,7.19908333333333
2020-12-03,7.24875,NA,7.24875
2020-12-04,7.28625,NA,7.28625
2020-12-05,7.285,NA,7.285
2020-12-06,6.830125,NA,6.830125
2020-12-07,6.92729166666667,NA,6.92729166666667
2020-12-08,6.813125,NA,6.813125
2020-12-09,6.71270833333333,NA,6.71270833333333
2020-12-10,6.56858333333333,NA,6.56858333333333
2020-12-11,6.34225,NA,6.34225
2020-12-12,6.28916666666667,NA,6.28916666666667
2020-12-13,6.321875,NA,6.321875
2020-12-14,6.36679166666667,NA,6.36679166666667
2020-12-15,6.2915,NA,6.2915
2020-12-16,6.244625,NA,6.244625
2020-12-17,6.20545833333333,NA,6.20545833333333
2020-12-18,6.11708333333333,NA,6.11708333333333
2020-12-19,6.084125,NA,6.084125
2020-12-20,6.02754166666667,NA,6.02754166666667
2020-12-21,5.96983333333333,NA,5.96983333333333
2020-12-22,5.97704166666667,NA,5.97704166666667
2020-12-23,5.957625,NA,5.957625
2020-12-24,5.9845,NA,5.9845
2020-12-25,5.81508333333333,NA,5.81508333333333
2020-12-26,5.66175,NA,5.66175
2020-12-27,5.63375,NA,5.63375
2020-12-28,5.58375,NA,5.58375
2020-12-29,5.565875,NA,5.565875
2020-12-30,5.543375,NA,5.543375
2020-12-31,5.51579166666667,NA,5.51579166666667
2021-01-01,5.52758333333333,NA,5.52758333333333
2021-01-02,5.50329166666667,NA,5.50329166666667
2021-01-03,5.458625,NA,5.458625
2021-01-04,5.43766666666667,NA,5.43766666666667
2021-01-05,5.42279166666667,NA,5.42279166666667
2021-01-06,5.45520833333333,NA,5.45520833333333
2021-01-07,5.48579166666667,NA,5.48579166666667
2021-01-08,5.34454166666667,NA,5.34454166666667
2021-01-09,5.27104166666667,NA,5.27104166666667
2021-01-10,5.21429166666667,NA,5.21429166666667
2021-01-11,5.23720833333333,NA,5.23720833333333
2021-01-12,5.24925,NA,5.24925
2021-01-13,5.27308333333333,NA,5.27308333333333
2021-01-14,5.27279166666667,NA,5.27279166666667
2021-01-15,5.27033333333333,NA,5.27033333333333
2021-01-16,5.2335,NA,5.2335
2021-01-17,5.23866666666667,NA,5.23866666666667
2021-01-18,5.14175,NA,5.14175
2021-01-19,5.04954166666667,NA,5.04954166666667
2021-01-20,5.02045833333333,NA,5.02045833333333
2021-01-21,5.00329166666667,NA,5.00329166666667
2021-01-22,4.99566666666667,NA,4.99566666666667
2021-01-23,4.95666666666667,NA,4.95666666666667
2021-01-24,4.85708333333333,NA,4.85708333333333
2021-01-25,4.91366666666667,NA,4.91366666666667
2021-01-26,4.89058333333333,NA,4.89058333333333
2021-01-27,4.859125,NA,4.859125
2021-01-28,4.840125,NA,4.840125
2021-01-29,4.82266666666667,NA,4.82266666666667
2021-01-30,4.79729166666667,NA,4.79729166666667
2021-01-31,4.77229166666667,NA,4.77229166666667
2021-02-01,4.84066666666667,NA,4.84066666666667
2021-02-02,4.86404166666667,NA,4.86404166666667
2021-02-03,4.92375,NA,4.92375
2021-02-04,4.89575,NA,4.89575
2021-02-05,4.79025,NA,4.79025
2021-02-06,4.96158333333333,NA,4.96158333333333
2021-02-07,4.93654166666667,NA,4.93654166666667
2021-02-08,4.884,NA,4.884
2021-02-09,4.88375,NA,4.88375
2021-02-10,4.855625,NA,4.855625
2021-02-11,4.803,NA,4.803
2021-02-12,4.78958333333333,NA,4.78958333333333
2021-02-13,4.80445833333333,NA,4.80445833333333
2021-02-14,4.79941666666667,NA,4.79941666666667
2021-02-15,4.80041666666667,NA,4.80041666666667
2021-02-16,4.8,NA,4.8
2021-02-17,4.80258333333333,NA,4.80258333333333
2021-02-18,4.797125,NA,4.797125
2021-02-19,4.76441666666667,NA,4.76441666666667
2021-02-20,4.74525,NA,4.74525
2021-02-21,4.71970833333333,NA,4.71970833333333
2021-02-22,4.65441666666667,NA,4.65441666666667
2021-02-23,4.60579166666667,NA,4.60579166666667
2021-02-24,4.60975,NA,4.60975
2021-02-25,4.58841666666667,NA,4.58841666666667
2021-02-26,4.53491666666667,NA,4.53491666666667
2021-02-27,4.59579166666667,NA,4.59579166666667
2021-02-28,4.594875,NA,4.594875
2021-03-01,4.52754166666667,NA,4.52754166666667
2021-03-02,4.53041666666667,NA,4.53041666666667
2021-03-03,4.46204166666667,NA,4.46204166666667
2021-03-04,4.36745833333333,NA,4.36745833333333
2021-03-05,4.36345833333333,NA,4.36345833333333
2021-03-06,4.46775,NA,4.46775
2021-03-07,4.53275,NA,4.53275
2021-03-08,4.47725,NA,4.47725
2021-03-09,4.4915,NA,4.4915
2021-03-10,4.76075,NA,4.76075
2021-03-11,4.68933333333333,NA,4.68933333333333
2021-03-12,4.59,NA,4.59
2021-03-13,4.524,NA,4.524
2021-03-14,4.45279166666667,NA,4.45279166666667
2021-03-15,4.368375,NA,4.368375
2021-03-16,4.313,NA,4.313
2021-03-17,4.44783333333333,NA,4.44783333333333
2021-03-18,4.474,NA,4.474
2021-03-19,4.57095833333333,NA,4.57095833333333
2021-03-20,4.540375,NA,4.540375
2021-03-21,4.36045833333333,NA,4.36045833333333
2021-03-22,4.30770833333333,NA,4.30770833333333
2021-03-23,4.6695,NA,4.6695
2021-03-24,4.621375,NA,4.621375
2021-03-25,4.586375,NA,4.586375
2021-03-26,4.62070833333333,NA,4.62070833333333
2021-03-27,4.61275,NA,4.61275
2021-03-28,4.576625,NA,4.576625
2021-03-29,4.57729166666667,NA,4.57729166666667
2021-03-30,4.51083333333333,NA,4.51083333333333
2021-03-31,4.44745833333333,NA,4.44745833333333
2021-04-01,4.36720833333333,NA,4.36720833333333
2021-04-02,4.23183333333333,NA,4.23183333333333
2021-04-03,4.19595833333333,NA,4.19595833333333
2021-04-04,4.20591666666667,NA,4.20591666666667
2021-04-05,4.147875,NA,4.147875
2021-04-06,4.13295833333333,NA,4.13295833333333
2021-04-07,4.14991666666667,NA,4.14991666666667
2021-04-08,4.14391666666667,NA,4.14391666666667
2021-04-09,4.47341666666667,NA,4.47341666666667
2021-04-10,4.62041666666667,NA,4.62041666666667
2021-04-11,4.48008333333333,NA,4.48008333333333
2021-04-12,4.42741666666667,NA,4.42741666666667
2021-04-13,4.52633333333333,NA,4.52633333333333
2021-04-14,4.475,NA,4.475
2021-04-15,4.5425,NA,4.5425
2021-04-16,4.64591666666667,NA,4.64591666666667
2021-04-17,4.63770833333333,NA,4.63770833333333
2021-04-18,4.58645833333333,NA,4.58645833333333
2021-04-19,4.63770833333333,NA,4.63770833333333
2021-04-20,4.62691666666667,NA,4.62691666666667
2021-04-21,4.59466666666667,NA,4.59466666666667
2021-04-22,4.60441666666667,NA,4.60441666666667
2021-04-23,4.596,NA,4.596
2021-04-24,4.59575,NA,4.59575
2021-04-25,4.596125,NA,4.596125
2021-04-26,4.62245833333333,NA,4.62245833333333
2021-04-27,4.64491666666667,NA,4.64491666666667
2021-04-28,4.64,NA,4.64
2021-04-29,4.64870833333333,NA,4.64870833333333
